GAW,GAW10,GAW20,Std_Degree,node_amt_total_in,node_amt_min_in,node_amt_max_in,node_amt_mean_in,node_amt_median_in,node_amt_std_in,node_deg_in,node_deg_in_unique,node_amt_total_out,node_amt_min_out,node_amt_max_out,node_amt_mean_out,node_amt_median_out,node_amt_std_out,node_deg_out,node_deg_out_unique,node_deg_total,max_account_balance,min_account_balance,starting_balance,ending_balance,max_balance_shift,limit_balance_shift,id,node_isSar
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69750.54,109.12,993.98,532.4468702290076,549.42,246.94770954081844,131.0,2.0,131.0,69751.16,0.6200000000041115,69751.16,0.6200000000041115,69750.54,69750.54,1472.0,0.0
2.5761748995032794,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78782.23,107.7,994.76,532.3123648648649,522.165,258.4746029616143,148.0,2.0,148.0,78782.92,0.6900000000601096,78782.92,0.6900000000601096,78782.22999999994,78782.22999999994,1473.0,0.0
2.457622404408886,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54637.41999999999,63.6,982.73,535.6609803921568,540.5350000000001,249.8187506719104,102.0,2.0,102.0,54637.9,0.4799999999913993,54637.9,0.4799999999913993,54637.42000000001,54637.42000000001,1474.0,0.0
2.2907474943568866,0.0,0.0,-0.04041024067634687,2875.66,308.02,797.08,479.27666666666664,410.34000000000003,174.04009831708964,6.0,1.0,89717.49,42.37,996.07,534.0326785714286,553.975,270.8010735618122,168.0,2.0,174.0,86842.63,0.7900000000024932,86842.63,0.8000000000025977,86841.84,86841.83,1475.0,0.0
2.5761748995032794,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86477.39,90.43,999.84,511.7005325443787,500.43,249.10178093819462,169.0,2.0,169.0,86478.29,0.8999999999767851,86478.29,0.8999999999767851,86477.39000000001,86477.39000000001,1476.0,0.0
2.457622404408886,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53518.48,32.64,996.04,529.8859405940594,512.62,257.2862789520393,101.0,2.0,101.0,53518.91,0.43000000000408534,53518.91,0.43000000000408534,53518.479999999996,53518.479999999996,1477.0,0.0
1.9603914883563427,0.0,0.0,-0.04041024067634687,810.02,126.82,683.2,405.01,405.01,278.19,2.0,1.0,100650.94,99.95,991.11,526.9682722513089,532.4,248.7922937659626,191.0,2.0,193.0,99841.9,0.9799999999994071,99841.9,0.9799999999994071,99840.92,99840.92,1478.0,0.0
2.2575132263176205,0.0,0.0,-0.04041024067634687,2744.1400000000003,389.51,974.95,686.0350000000001,689.84,220.19682848533492,4.0,1.0,83914.39,46.05,997.09,527.7634591194968,521.84,278.1589469232354,159.0,2.0,163.0,81171.06,0.7799999999968747,81171.06,0.8099999999971033,81170.28,81170.25,1479.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.04041024067634687,110757.01000000001,103.24,999.21,535.0580193236715,543.8,257.5227074222891,207.0,1.0,162231.58,100.66,998.62,525.0212944983818,500.98,248.16279258105,309.0,2.0,516.0,53095.55000000001,0.48000000003125365,52533.12,1058.5500000000313,53095.06999999998,51474.56999999997,1480.0,0.0
2.2265998952400636,0.0,0.0,-0.04041024067634687,1865.3400000000001,929.9,935.44,932.6700000000001,932.6700000000001,2.7700000000000387,2.0,1.0,98854.57,109.65,994.64,558.5003954802261,578.13,245.02436475496148,177.0,2.0,179.0,96990.13,0.8999999999754493,96990.13,0.8999999999754493,96989.23000000003,96989.23000000003,1481.0,0.0
2.6524072581155202,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96218.20999999999,101.32,984.24,531.5923204419889,530.67,257.6163408974244,181.0,2.0,181.0,96219.14,0.9299999999873023,96219.14,0.9299999999873023,96218.21,96218.21,1482.0,0.0
2.0541617413081066,0.0,0.0,-0.04041024067634687,1397.46,682.94,714.52,698.73,698.73,15.789999999999964,2.0,1.0,91195.68,32.61,995.03,539.6194082840236,520.86,246.35090747038905,169.0,2.0,171.0,89799.06,0.8400000000029735,89799.06,0.8400000000029735,89798.22,89798.22,1483.0,0.0
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65385.33000000001,28.8,996.11,549.4565546218488,576.48,258.3393368688626,119.0,2.0,119.0,65385.95,0.6200000000123502,65385.95,0.6200000000123502,65385.32999999999,65385.32999999999,1484.0,0.0
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77942.1,111.44,991.2,537.5317241379311,525.4,257.7829271100806,145.0,2.0,145.0,77942.84,0.7399999999711042,77942.84,0.7399999999711042,77942.10000000002,77942.10000000002,1485.0,0.0
1.9435639888558576,0.0,0.0,-0.04041024067634687,2306.76,335.73,838.49,576.69,566.27,197.93813440062527,4.0,1.0,53235.75,7.52,981.29,532.3575,510.735,291.1043851692207,100.0,2.0,104.0,50929.42,0.38999999996983803,50929.42,0.4299999999698372,50929.03000000003,50928.99000000003,1486.0,0.0
2.6524072581155202,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96839.88,23.15,985.72,504.37437500000004,480.005,246.59250015972918,192.0,2.0,192.0,96840.83,0.9500000000106539,96840.83,0.9500000000106539,96839.87999999999,96839.87999999999,1487.0,0.0
2.6524072581155202,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94856.0,127.72,995.58,581.9386503067485,576.45,246.1772214485766,163.0,2.0,163.0,94856.85,0.850000000021339,94856.85,0.850000000021339,94855.99999999999,94855.99999999999,1488.0,1.0
1.9958151608252535,0.0,0.0,-0.04041024067634687,940.49,210.04,730.45,470.245,470.245,260.20500000000004,2.0,1.0,97982.1,112.0,998.91,547.386033519553,544.31,256.7662412512171,179.0,2.0,181.0,97042.54,0.9299999999711019,97042.54,0.9299999999711019,97041.61000000003,97041.61000000003,1489.0,0.0
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69735.5,109.84,980.24,536.4269230769231,572.86,279.293321856448,130.0,2.0,130.0,69736.19,0.6899999999765214,69736.19,0.6899999999765214,69735.50000000003,69735.50000000003,1490.0,0.0
1.8254571758317388,0.0,0.0,-0.04041024067634687,1619.01,752.16,866.85,809.505,809.505,57.34500000000003,2.0,1.0,54070.15,41.64,982.17,514.9538095238096,513.24,261.5911446854967,105.0,2.0,107.0,52451.66,0.4900000000067024,52451.66,0.5200000000067035,52451.17,52451.14,1491.0,0.0
2.17048623927378,0.0,0.0,-0.04041024067634687,4376.1,128.03,940.81,547.0125,562.9549999999999,250.24538001479667,8.0,1.0,60781.04,27.49,981.94,502.32264462809917,497.54,260.2121107032536,121.0,2.0,129.0,56405.51,0.5299999999866074,56405.51,0.569999999986532,56404.98000000002,56404.94000000002,1492.0,0.0
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73742.31,78.35,998.24,508.56765517241377,491.91,248.82553800359327,145.0,2.0,145.0,73742.96,0.6499999999821569,73742.96,0.6499999999821569,73742.31000000003,73742.31000000003,1493.0,0.0
2.2575132263176205,0.0,0.0,-0.04041024067634687,4990.72,115.34,770.01,415.8933333333334,427.72,185.3046775508439,12.0,1.0,63124.12000000001,101.56,997.18,544.1734482758621,563.29,299.4629223842861,116.0,2.0,128.0,58133.96,0.5200000000072293,58133.96,0.5600000000073067,58133.439999999995,58133.399999999994,1494.0,0.0
2.2575132263176205,0.0,0.0,-0.04041024067634687,4185.849999999999,135.77,938.32,523.2312499999999,532.725,310.65429054809067,8.0,1.0,67578.11,14.84,996.88,523.8613178294573,487.49,259.47056934087396,129.0,2.0,137.0,63392.84,0.5800000000154775,63392.84,0.5800000000155165,63392.25999999998,63392.25999999998,1495.0,0.0
1.9603914883563427,0.0,0.0,-0.04041024067634687,1396.93,160.89,629.64,349.2325,303.2,188.66129324466635,4.0,1.0,75449.75,22.04,978.03,554.7775735294117,572.345,263.1347608375298,136.0,2.0,140.0,74053.45,0.6199999999741053,74053.45,0.6299999999741033,74052.83000000002,74052.82000000002,1496.0,0.0
2.512497013192562,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67432.65,89.59,992.01,576.3474358974358,611.35,269.5922062904836,117.0,2.0,117.0,67433.29,0.6399999999976274,67433.29,0.6399999999976274,67432.65,67432.65,1497.0,0.0
0.0,0.0,0.0,-0.04041024067634687,309.07,309.07,309.07,309.07,309.07,0.0,1.0,1.0,85064.25000000001,123.03,990.02,578.6683673469389,595.29,244.87154698434136,147.0,2.0,148.0,84755.92,0.7399999999949216,84755.92,0.7399999999949216,84755.18000000001,84755.18000000001,1498.0,1.0
2.7481091032295755,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99346.06,100.29,996.4,558.1239325842696,534.39,264.9346735342782,178.0,2.0,178.0,99346.9,0.8399999999615488,99346.9,0.8399999999615488,99346.06000000003,99346.06000000003,1499.0,0.0
2.3659881908322924,0.0,0.0,-0.04041024067634687,3813.69,118.45,737.02,476.71125,530.5699999999999,209.55298073741997,8.0,1.0,84741.88,101.11,997.49,546.7218064516129,579.97,273.0752943089104,155.0,2.0,163.0,80928.9,0.6900000000073874,80928.9,0.7100000000075397,80928.20999999999,80928.18999999999,1500.0,0.0
2.5761748995032794,0.0,0.0,-0.08444333554780734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79130.86,21.53,993.62,549.5198611111111,530.9300000000001,264.1712205495659,144.0,2.0,144.0,79131.57,0.7100000000391731,79131.57,0.7100000000391731,79130.85999999997,79130.85999999997,1501.0,0.0
2.0541617413081066,0.0,0.0,-0.04041024067634687,3326.57,133.96,996.8,415.82125,262.115,304.8561882854562,8.0,1.0,57897.369999999995,66.13,992.37,507.8716666666666,476.34000000000003,275.3827971474727,114.0,2.0,122.0,54571.35,0.5300000000012233,54571.35,0.5500000000012761,54570.82,54570.799999999996,1502.0,0.0
2.3659881908322924,0.0,0.0,-0.04041024067634687,3018.9999999999995,288.47,688.61,503.1666666666666,540.3,140.30641867791445,6.0,1.0,97177.84000000001,69.07,999.83,533.9441758241759,538.64,266.58555292366736,182.0,2.0,188.0,94159.78,0.9299999999755073,94159.78,0.9399999999756687,94158.85000000002,94158.84000000003,1503.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1712.0900000000001,778.0,934.09,856.0450000000001,856.0450000000001,78.04500000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,91638.67,89926.58,89926.58,91638.67,1712.0899999999965,-1712.0899999999965,1504.0,0.0
0.0,0.0,0.0,-0.1284764304192678,867.0999999999999,405.33,461.77,433.54999999999995,433.54999999999995,28.22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74403.1,73536.0,73536.0,74403.1,867.1000000000058,-867.1000000000058,1505.0,0.0
0.0,0.0,0.0,-0.1284764304192678,2975.8900000000003,522.54,947.29,743.9725000000001,753.03,165.11727671188743,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75648.32999999999,72672.44,72672.44,75648.32999999999,2975.889999999985,-2975.889999999985,1506.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88345.81,88345.81,88345.81,88345.81,0.0,0.0,1507.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59882.54,59882.54,59882.54,59882.54,0.0,0.0,1508.0,0.0
0.0,0.0,0.0,-0.1284764304192678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.64,934.64,934.64,934.64,934.64,0.0,1.0,1.0,1.0,70469.86,69535.22,70469.86,69535.22,934.6399999999994,934.6399999999994,1509.0,1.0
0.0,0.0,0.0,-0.1284764304192678,841.54,224.17,617.37,420.77,420.77,196.60000000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100131.71999999999,99290.18,99290.18,100131.71999999999,841.5399999999936,-841.5399999999936,1510.0,0.0
0.0,0.0,0.0,-0.1284764304192678,872.72,168.03,704.69,436.36,436.36,268.33000000000004,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68300.13,67427.41,67427.41,68300.13,872.7200000000012,-872.7200000000012,1511.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74978.82,74978.82,74978.82,74978.82,0.0,0.0,1512.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1065.82,180.67,885.15,532.91,532.91,352.24,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63405.8,62339.98,62339.98,63405.8,1065.8199999999997,-1065.8199999999997,1513.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1152.21,290.04,862.17,576.105,576.105,286.06499999999994,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75459.45999999999,74307.25,74307.25,75459.45999999999,1152.2099999999919,-1152.2099999999919,1514.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96201.8,96201.8,96201.8,96201.8,0.0,0.0,1515.0,0.0
0.0,0.0,0.0,-0.08444333554780734,1384.08,255.23,760.62,461.35999999999996,368.23,216.57894742256616,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,94650.32999999999,93266.25,93266.25,94650.32999999999,1384.0799999999872,-1384.0799999999872,1516.0,1.0
0.0,0.0,0.0,-0.1284764304192678,1216.59,487.91,728.68,608.295,608.295,120.38499999999996,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73168.48,71951.89,71951.89,73168.48,1216.5899999999965,-1216.5899999999965,1517.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92496.34,92496.34,92496.34,92496.34,0.0,0.0,1518.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53089.01,53089.01,53089.01,53089.01,0.0,0.0,1519.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1397.41,594.97,802.44,698.705,698.705,103.73500000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97408.42,96011.01,96011.01,97408.42,1397.4100000000035,-1397.4100000000035,1520.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94020.73,94020.73,94020.73,94020.73,0.0,0.0,1521.0,0.0
0.0,0.0,0.0,-0.1284764304192678,614.12,253.4,360.72,307.06,307.06,53.66000000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76587.45,75973.33,75973.33,76587.45,614.1199999999953,-614.1199999999953,1522.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80576.28,80576.28,80576.28,80576.28,0.0,0.0,1523.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1580.17,788.6,791.57,790.085,790.085,1.4850000000000136,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79269.56000000001,77689.39,77689.39,79269.56000000001,1580.1700000000128,-1580.1700000000128,1524.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97903.81,97903.81,97903.81,97903.81,0.0,0.0,1525.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92398.14,92398.14,92398.14,92398.14,0.0,0.0,1526.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53351.87,53351.87,53351.87,53351.87,0.0,0.0,1527.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54127.92,54127.92,54127.92,54127.92,0.0,0.0,1528.0,0.0
0.0,0.0,0.0,-0.1284764304192678,10073.64,168.52,992.54,629.6025,661.8299999999999,246.03375227039479,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,95925.15999999999,85851.52,85851.52,95925.15999999999,10073.639999999985,-10073.639999999985,1529.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63560.94,63560.94,63560.94,63560.94,0.0,0.0,1530.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61535.69,61535.69,61535.69,61535.69,0.0,0.0,1531.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65349.95,65349.95,65349.95,65349.95,0.0,0.0,1532.0,0.0
0.0,0.0,0.0,-0.1284764304192678,965.48,242.98,722.5,482.74,482.74,239.76000000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63300.9,62335.42,62335.42,63300.9,965.4800000000032,-965.4800000000032,1533.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1389.78,634.41,755.37,694.89,694.89,60.48000000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64629.530000000006,63239.75,63239.75,64629.530000000006,1389.780000000006,-1389.780000000006,1534.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65154.93,65154.93,65154.93,65154.93,0.0,0.0,1535.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65142.78,65142.78,65142.78,65142.78,0.0,0.0,1536.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96467.67,96467.67,96467.67,96467.67,0.0,0.0,1537.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88409.74,88409.74,88409.74,88409.74,0.0,0.0,1538.0,0.0
0.0,0.0,0.0,-0.1284764304192678,3799.59,107.73,745.0,474.94875,445.69500000000005,211.27427188594805,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73779.75999999998,69980.17,69980.17,73779.75999999998,3799.589999999982,-3799.589999999982,1539.0,0.0
0.0,0.0,0.0,-0.1284764304192678,492.96,492.96,492.96,492.96,492.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76005.26000000001,75512.3,75512.3,76005.26000000001,492.9600000000064,-492.9600000000064,1540.0,1.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76958.09,76958.09,76958.09,76958.09,0.0,0.0,1541.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1415.49,472.19,943.3,707.745,707.745,235.55499999999998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98657.72,97242.23,97242.23,98657.72,1415.4900000000052,-1415.4900000000052,1542.0,0.0
0.0,0.0,0.0,-0.1284764304192678,522.8100000000001,119.27,403.54,261.40500000000003,261.40500000000003,142.13500000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86645.47,86122.66,86122.66,86645.47,522.8099999999977,-522.8099999999977,1543.0,0.0
0.0,0.0,0.0,-0.1284764304192678,5486.09,238.17,904.69,685.76125,788.4549999999999,227.9033903015431,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,97479.25,91993.16,91993.16,97479.25,5486.0899999999965,-5486.0899999999965,1544.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75155.27,75155.27,75155.27,75155.27,0.0,0.0,1545.0,0.0
0.0,0.0,0.0,-0.1284764304192678,10206.32,339.26,999.21,637.895,603.0699999999999,194.50180956741767,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,72344.46,62138.14,62138.14,72344.46,10206.320000000007,-10206.320000000007,1546.0,0.0
0.0,0.0,0.0,-0.1284764304192678,7624.16,159.84,877.7,476.51,419.06000000000006,262.9206559734324,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65067.98999999999,57443.83,57443.83,65067.98999999999,7624.159999999989,-7624.159999999989,1547.0,0.0
0.0,0.0,0.0,-0.08444333554780734,12170.939999999999,135.07,962.42,640.5757894736842,636.46,224.9168953499279,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,77989.12,65818.18,65818.18,77989.12,12170.940000000002,-12170.940000000002,1548.0,1.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73579.57,73579.57,73579.57,73579.57,0.0,0.0,1549.0,0.0
0.0,0.0,0.0,-0.08444333554780734,43890.6,120.34,977.07,609.5916666666667,653.91,252.73475151826668,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,133744.59000000003,89853.99,89853.99,133744.59000000003,43890.60000000002,-43890.60000000002,1550.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80984.18,80984.18,80984.18,80984.18,0.0,0.0,1551.0,0.0
0.0,0.0,0.0,-0.1284764304192678,5423.9400000000005,373.79,956.75,677.9925000000001,739.77,226.893933245801,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,82773.01,77349.07,77349.07,82773.01,5423.939999999988,-5423.939999999988,1552.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71841.65,71841.65,71841.65,71841.65,0.0,0.0,1553.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68192.99,68192.99,68192.99,68192.99,0.0,0.0,1554.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89361.16,89361.16,89361.16,89361.16,0.0,0.0,1555.0,0.0
0.0,0.0,0.0,-0.1284764304192678,3117.6900000000005,321.78,889.94,519.6150000000001,437.09000000000003,212.48251628075192,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65891.79000000001,62774.1,62774.1,65891.79000000001,3117.6900000000096,-3117.6900000000096,1556.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61020.34,61020.34,61020.34,61020.34,0.0,0.0,1557.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1032.3400000000001,284.24,748.1,516.1700000000001,516.1700000000001,231.93,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94275.51000000001,93243.17,93243.17,94275.51000000001,1032.340000000011,-1032.340000000011,1558.0,0.0
1.7748414147140352,1.927269488768681,1.8388716539953431,-0.1284764304192678,50137.740000000005,50.86,998.91,563.3453932584271,582.98,288.0437372105036,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,111701.03000000003,61563.29,61563.29,111701.03000000003,50137.74000000003,-50137.74000000003,1559.0,0.0
0.0,0.0,0.0,-0.1284764304192678,357.25,113.29,243.96,178.625,178.625,65.335,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71304.84,70947.59,70947.59,71304.84,357.25,-357.25,1560.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50448.64,50448.64,50448.64,50448.64,0.0,0.0,1561.0,0.0
0.0,0.0,0.0,-0.1284764304192678,1021.3100000000001,315.98,705.33,510.65500000000003,510.65500000000003,194.675,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99388.22,98366.91,98366.91,99388.22,1021.3099999999977,-1021.3099999999977,1562.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.17250952529072827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73959.14,73959.14,73959.14,73959.14,0.0,0.0,1563.0,0.0
