alert_id,alert_type,acct_id,acct_name,is_sar,model_id,start,end,schedule_id,bank_id
72,cycle,8289,8289,True,3,0,1000000,2,bank
72,cycle,11499,11499,True,3,0,1000000,2,bank
72,cycle,3671,3671,True,3,0,1000000,2,bank
72,cycle,6778,6778,True,3,0,1000000,2,bank
72,cycle,6717,6717,True,3,0,1000000,2,bank
73,cycle,183,183,True,3,0,1000000,2,bank
73,cycle,3922,3922,True,3,0,1000000,2,bank
73,cycle,9646,9646,True,3,0,1000000,2,bank
73,cycle,4068,4068,True,3,0,1000000,2,bank
73,cycle,15506,15506,True,3,0,1000000,2,bank
73,cycle,3674,3674,True,3,0,1000000,2,bank
73,cycle,13730,13730,True,3,0,1000000,2,bank
74,cycle,275,275,True,3,0,1000000,2,bank
74,cycle,11151,11151,True,3,0,1000000,2,bank
74,cycle,300,300,True,3,0,1000000,2,bank
74,cycle,11656,11656,True,3,0,1000000,2,bank
74,cycle,788,788,True,3,0,1000000,2,bank
74,cycle,8889,8889,True,3,0,1000000,2,bank
74,cycle,346,346,True,3,0,1000000,2,bank
75,cycle,706,706,True,3,0,1000000,2,bank
75,cycle,671,671,True,3,0,1000000,2,bank
75,cycle,11574,11574,True,3,0,1000000,2,bank
75,cycle,12771,12771,True,3,0,1000000,2,bank
75,cycle,60,60,True,3,0,1000000,2,bank
75,cycle,10348,10348,True,3,0,1000000,2,bank
76,cycle,352,352,True,3,0,1000000,2,bank
76,cycle,11498,11498,True,3,0,1000000,2,bank
76,cycle,12700,12700,True,3,0,1000000,2,bank
76,cycle,13293,13293,True,3,0,1000000,2,bank
76,cycle,13259,13259,True,3,0,1000000,2,bank
76,cycle,10142,10142,True,3,0,1000000,2,bank
77,cycle,94,94,True,3,0,1000000,2,bank
77,cycle,2953,2953,True,3,0,1000000,2,bank
77,cycle,1622,1622,True,3,0,1000000,2,bank
77,cycle,1072,1072,True,3,0,1000000,2,bank
77,cycle,763,763,True,3,0,1000000,2,bank
77,cycle,3717,3717,True,3,0,1000000,2,bank
77,cycle,9662,9662,True,3,0,1000000,2,bank
78,cycle,631,631,True,3,0,1000000,2,bank
78,cycle,270,270,True,3,0,1000000,2,bank
78,cycle,1869,1869,True,3,0,1000000,2,bank
78,cycle,12571,12571,True,3,0,1000000,2,bank
78,cycle,5428,5428,True,3,0,1000000,2,bank
78,cycle,1118,1118,True,3,0,1000000,2,bank
79,cycle,520,520,True,3,0,1000000,2,bank
79,cycle,12724,12724,True,3,0,1000000,2,bank
79,cycle,9660,9660,True,3,0,1000000,2,bank
79,cycle,9373,9373,True,3,0,1000000,2,bank
79,cycle,1866,1866,True,3,0,1000000,2,bank
79,cycle,6859,6859,True,3,0,1000000,2,bank
79,cycle,1093,1093,True,3,0,1000000,2,bank
80,scatter_gather,6647,6647,True,7,0,1000000,2,bank
80,scatter_gather,4699,4699,True,7,0,1000000,2,bank
80,scatter_gather,5334,5334,True,7,0,1000000,2,bank
80,scatter_gather,404,404,True,7,0,1000000,2,bank
80,scatter_gather,6612,6612,True,7,0,1000000,2,bank
80,scatter_gather,3507,3507,True,7,0,1000000,2,bank
80,scatter_gather,14477,14477,True,7,0,1000000,2,bank
80,scatter_gather,4672,4672,True,7,0,1000000,2,bank
80,scatter_gather,13064,13064,True,7,0,1000000,2,bank
80,scatter_gather,11086,11086,True,7,0,1000000,2,bank
80,scatter_gather,9693,9693,True,7,0,1000000,2,bank
80,scatter_gather,15655,15655,True,7,0,1000000,2,bank
81,scatter_gather,15789,15789,True,7,0,1000000,2,bank
81,scatter_gather,7235,7235,True,7,0,1000000,2,bank
81,scatter_gather,5379,5379,True,7,0,1000000,2,bank
81,scatter_gather,2220,2220,True,7,0,1000000,2,bank
81,scatter_gather,6989,6989,True,7,0,1000000,2,bank
81,scatter_gather,15061,15061,True,7,0,1000000,2,bank
81,scatter_gather,3490,3490,True,7,0,1000000,2,bank
81,scatter_gather,9314,9314,True,7,0,1000000,2,bank
81,scatter_gather,6827,6827,True,7,0,1000000,2,bank
81,scatter_gather,5548,5548,True,7,0,1000000,2,bank
81,scatter_gather,2194,2194,True,7,0,1000000,2,bank
81,scatter_gather,4268,4268,True,7,0,1000000,2,bank
82,scatter_gather,1857,1857,True,7,0,1000000,2,bank
82,scatter_gather,4899,4899,True,7,0,1000000,2,bank
82,scatter_gather,15832,15832,True,7,0,1000000,2,bank
82,scatter_gather,4849,4849,True,7,0,1000000,2,bank
82,scatter_gather,14934,14934,True,7,0,1000000,2,bank
82,scatter_gather,15326,15326,True,7,0,1000000,2,bank
82,scatter_gather,6113,6113,True,7,0,1000000,2,bank
82,scatter_gather,9546,9546,True,7,0,1000000,2,bank
82,scatter_gather,8509,8509,True,7,0,1000000,2,bank
82,scatter_gather,4588,4588,True,7,0,1000000,2,bank
82,scatter_gather,13084,13084,True,7,0,1000000,2,bank
82,scatter_gather,8234,8234,True,7,0,1000000,2,bank
83,scatter_gather,4140,4140,True,7,0,1000000,2,bank
83,scatter_gather,8553,8553,True,7,0,1000000,2,bank
83,scatter_gather,4133,4133,True,7,0,1000000,2,bank
83,scatter_gather,9121,9121,True,7,0,1000000,2,bank
83,scatter_gather,2732,2732,True,7,0,1000000,2,bank
83,scatter_gather,1597,1597,True,7,0,1000000,2,bank
83,scatter_gather,6103,6103,True,7,0,1000000,2,bank
83,scatter_gather,4509,4509,True,7,0,1000000,2,bank
83,scatter_gather,247,247,True,7,0,1000000,2,bank
83,scatter_gather,4085,4085,True,7,0,1000000,2,bank
83,scatter_gather,8676,8676,True,7,0,1000000,2,bank
83,scatter_gather,6569,6569,True,7,0,1000000,2,bank
83,scatter_gather,14509,14509,True,7,0,1000000,2,bank
83,scatter_gather,9169,9169,True,7,0,1000000,2,bank
83,scatter_gather,14484,14484,True,7,0,1000000,2,bank
83,scatter_gather,6689,6689,True,7,0,1000000,2,bank
83,scatter_gather,4246,4246,True,7,0,1000000,2,bank
84,scatter_gather,5003,5003,True,7,0,1000000,2,bank
84,scatter_gather,8168,8168,True,7,0,1000000,2,bank
84,scatter_gather,15650,15650,True,7,0,1000000,2,bank
84,scatter_gather,14701,14701,True,7,0,1000000,2,bank
84,scatter_gather,5639,5639,True,7,0,1000000,2,bank
84,scatter_gather,3025,3025,True,7,0,1000000,2,bank
84,scatter_gather,10643,10643,True,7,0,1000000,2,bank
84,scatter_gather,15925,15925,True,7,0,1000000,2,bank
84,scatter_gather,2871,2871,True,7,0,1000000,2,bank
84,scatter_gather,12395,12395,True,7,0,1000000,2,bank
84,scatter_gather,6816,6816,True,7,0,1000000,2,bank
85,scatter_gather,3853,3853,True,7,0,1000000,2,bank
85,scatter_gather,489,489,True,7,0,1000000,2,bank
85,scatter_gather,104,104,True,7,0,1000000,2,bank
85,scatter_gather,3553,3553,True,7,0,1000000,2,bank
85,scatter_gather,7156,7156,True,7,0,1000000,2,bank
85,scatter_gather,7900,7900,True,7,0,1000000,2,bank
85,scatter_gather,15596,15596,True,7,0,1000000,2,bank
85,scatter_gather,6062,6062,True,7,0,1000000,2,bank
85,scatter_gather,7276,7276,True,7,0,1000000,2,bank
85,scatter_gather,1439,1439,True,7,0,1000000,2,bank
85,scatter_gather,118,118,True,7,0,1000000,2,bank
85,scatter_gather,9829,9829,True,7,0,1000000,2,bank
85,scatter_gather,2212,2212,True,7,0,1000000,2,bank
85,scatter_gather,14894,14894,True,7,0,1000000,2,bank
85,scatter_gather,652,652,True,7,0,1000000,2,bank
86,scatter_gather,6309,6309,True,7,0,1000000,2,bank
86,scatter_gather,12134,12134,True,7,0,1000000,2,bank
86,scatter_gather,6594,6594,True,7,0,1000000,2,bank
86,scatter_gather,3435,3435,True,7,0,1000000,2,bank
86,scatter_gather,3164,3164,True,7,0,1000000,2,bank
86,scatter_gather,14791,14791,True,7,0,1000000,2,bank
86,scatter_gather,2482,2482,True,7,0,1000000,2,bank
86,scatter_gather,8393,8393,True,7,0,1000000,2,bank
86,scatter_gather,15179,15179,True,7,0,1000000,2,bank
86,scatter_gather,15809,15809,True,7,0,1000000,2,bank
86,scatter_gather,6531,6531,True,7,0,1000000,2,bank
86,scatter_gather,15857,15857,True,7,0,1000000,2,bank
87,scatter_gather,1109,1109,True,7,0,1000000,2,bank
87,scatter_gather,5869,5869,True,7,0,1000000,2,bank
87,scatter_gather,176,176,True,7,0,1000000,2,bank
87,scatter_gather,2417,2417,True,7,0,1000000,2,bank
87,scatter_gather,4472,4472,True,7,0,1000000,2,bank
87,scatter_gather,10584,10584,True,7,0,1000000,2,bank
87,scatter_gather,7503,7503,True,7,0,1000000,2,bank
87,scatter_gather,2315,2315,True,7,0,1000000,2,bank
87,scatter_gather,4482,4482,True,7,0,1000000,2,bank
87,scatter_gather,10102,10102,True,7,0,1000000,2,bank
87,scatter_gather,2672,2672,True,7,0,1000000,2,bank
87,scatter_gather,10864,10864,True,7,0,1000000,2,bank
87,scatter_gather,636,636,True,7,0,1000000,2,bank
88,scatter_gather,2847,2847,True,7,0,1000000,2,bank
88,scatter_gather,10774,10774,True,7,0,1000000,2,bank
88,scatter_gather,2191,2191,True,7,0,1000000,2,bank
88,scatter_gather,10684,10684,True,7,0,1000000,2,bank
88,scatter_gather,7389,7389,True,7,0,1000000,2,bank
88,scatter_gather,4314,4314,True,7,0,1000000,2,bank
88,scatter_gather,12695,12695,True,7,0,1000000,2,bank
88,scatter_gather,5822,5822,True,7,0,1000000,2,bank
88,scatter_gather,9895,9895,True,7,0,1000000,2,bank
88,scatter_gather,9931,9931,True,7,0,1000000,2,bank
88,scatter_gather,1114,1114,True,7,0,1000000,2,bank
88,scatter_gather,2620,2620,True,7,0,1000000,2,bank
88,scatter_gather,9230,9230,True,7,0,1000000,2,bank
88,scatter_gather,4950,4950,True,7,0,1000000,2,bank
88,scatter_gather,2691,2691,True,7,0,1000000,2,bank
89,scatter_gather,15951,15951,True,7,0,1000000,2,bank
89,scatter_gather,349,349,True,7,0,1000000,2,bank
89,scatter_gather,1801,1801,True,7,0,1000000,2,bank
89,scatter_gather,7844,7844,True,7,0,1000000,2,bank
89,scatter_gather,929,929,True,7,0,1000000,2,bank
89,scatter_gather,14358,14358,True,7,0,1000000,2,bank
89,scatter_gather,1845,1845,True,7,0,1000000,2,bank
89,scatter_gather,1123,1123,True,7,0,1000000,2,bank
89,scatter_gather,8306,8306,True,7,0,1000000,2,bank
89,scatter_gather,1132,1132,True,7,0,1000000,2,bank
89,scatter_gather,3979,3979,True,7,0,1000000,2,bank
89,scatter_gather,11323,11323,True,7,0,1000000,2,bank
89,scatter_gather,9382,9382,True,7,0,1000000,2,bank
90,gather_scatter,8556,8556,True,8,0,1000000,2,bank
90,gather_scatter,13470,13470,True,8,0,1000000,2,bank
90,gather_scatter,4826,4826,True,8,0,1000000,2,bank
90,gather_scatter,12587,12587,True,8,0,1000000,2,bank
90,gather_scatter,4704,4704,True,8,0,1000000,2,bank
90,gather_scatter,12846,12846,True,8,0,1000000,2,bank
90,gather_scatter,9515,9515,True,8,0,1000000,2,bank
90,gather_scatter,12798,12798,True,8,0,1000000,2,bank
90,gather_scatter,4341,4341,True,8,0,1000000,2,bank
91,gather_scatter,10596,10596,True,8,0,1000000,2,bank
91,gather_scatter,5553,5553,True,8,0,1000000,2,bank
91,gather_scatter,3576,3576,True,8,0,1000000,2,bank
91,gather_scatter,11079,11079,True,8,0,1000000,2,bank
91,gather_scatter,8517,8517,True,8,0,1000000,2,bank
91,gather_scatter,3394,3394,True,8,0,1000000,2,bank
91,gather_scatter,8737,8737,True,8,0,1000000,2,bank
91,gather_scatter,5027,5027,True,8,0,1000000,2,bank
91,gather_scatter,8332,8332,True,8,0,1000000,2,bank
91,gather_scatter,3824,3824,True,8,0,1000000,2,bank
91,gather_scatter,6392,6392,True,8,0,1000000,2,bank
91,gather_scatter,4305,4305,True,8,0,1000000,2,bank
91,gather_scatter,14938,14938,True,8,0,1000000,2,bank
91,gather_scatter,10456,10456,True,8,0,1000000,2,bank
91,gather_scatter,5388,5388,True,8,0,1000000,2,bank
92,gather_scatter,1985,1985,True,8,0,1000000,2,bank
92,gather_scatter,6190,6190,True,8,0,1000000,2,bank
92,gather_scatter,12976,12976,True,8,0,1000000,2,bank
92,gather_scatter,13549,13549,True,8,0,1000000,2,bank
92,gather_scatter,9262,9262,True,8,0,1000000,2,bank
92,gather_scatter,14908,14908,True,8,0,1000000,2,bank
92,gather_scatter,11972,11972,True,8,0,1000000,2,bank
93,gather_scatter,9355,9355,True,8,0,1000000,2,bank
93,gather_scatter,11719,11719,True,8,0,1000000,2,bank
93,gather_scatter,4595,4595,True,8,0,1000000,2,bank
93,gather_scatter,1850,1850,True,8,0,1000000,2,bank
93,gather_scatter,14742,14742,True,8,0,1000000,2,bank
93,gather_scatter,14925,14925,True,8,0,1000000,2,bank
93,gather_scatter,11946,11946,True,8,0,1000000,2,bank
93,gather_scatter,15888,15888,True,8,0,1000000,2,bank
93,gather_scatter,13455,13455,True,8,0,1000000,2,bank
93,gather_scatter,11552,11552,True,8,0,1000000,2,bank
93,gather_scatter,1498,1498,True,8,0,1000000,2,bank
93,gather_scatter,7628,7628,True,8,0,1000000,2,bank
93,gather_scatter,15904,15904,True,8,0,1000000,2,bank
94,gather_scatter,11668,11668,True,8,0,1000000,2,bank
94,gather_scatter,7478,7478,True,8,0,1000000,2,bank
94,gather_scatter,5330,5330,True,8,0,1000000,2,bank
94,gather_scatter,1209,1209,True,8,0,1000000,2,bank
94,gather_scatter,8325,8325,True,8,0,1000000,2,bank
94,gather_scatter,6412,6412,True,8,0,1000000,2,bank
94,gather_scatter,3158,3158,True,8,0,1000000,2,bank
94,gather_scatter,6850,6850,True,8,0,1000000,2,bank
94,gather_scatter,15427,15427,True,8,0,1000000,2,bank
94,gather_scatter,15127,15127,True,8,0,1000000,2,bank
94,gather_scatter,14487,14487,True,8,0,1000000,2,bank
94,gather_scatter,4372,4372,True,8,0,1000000,2,bank
94,gather_scatter,15893,15893,True,8,0,1000000,2,bank
94,gather_scatter,10660,10660,True,8,0,1000000,2,bank
94,gather_scatter,9311,9311,True,8,0,1000000,2,bank
95,gather_scatter,15599,15599,True,8,0,1000000,2,bank
95,gather_scatter,6535,6535,True,8,0,1000000,2,bank
95,gather_scatter,1368,1368,True,8,0,1000000,2,bank
95,gather_scatter,3662,3662,True,8,0,1000000,2,bank
95,gather_scatter,15244,15244,True,8,0,1000000,2,bank
95,gather_scatter,11524,11524,True,8,0,1000000,2,bank
95,gather_scatter,15088,15088,True,8,0,1000000,2,bank
95,gather_scatter,4409,4409,True,8,0,1000000,2,bank
95,gather_scatter,10187,10187,True,8,0,1000000,2,bank
95,gather_scatter,13975,13975,True,8,0,1000000,2,bank
95,gather_scatter,9054,9054,True,8,0,1000000,2,bank
95,gather_scatter,3203,3203,True,8,0,1000000,2,bank
95,gather_scatter,510,510,True,8,0,1000000,2,bank
95,gather_scatter,15327,15327,True,8,0,1000000,2,bank
95,gather_scatter,7897,7897,True,8,0,1000000,2,bank
95,gather_scatter,5655,5655,True,8,0,1000000,2,bank
95,gather_scatter,6520,6520,True,8,0,1000000,2,bank
96,gather_scatter,4775,4775,True,8,0,1000000,2,bank
96,gather_scatter,14164,14164,True,8,0,1000000,2,bank
96,gather_scatter,2650,2650,True,8,0,1000000,2,bank
96,gather_scatter,5995,5995,True,8,0,1000000,2,bank
96,gather_scatter,540,540,True,8,0,1000000,2,bank
96,gather_scatter,10927,10927,True,8,0,1000000,2,bank
96,gather_scatter,6502,6502,True,8,0,1000000,2,bank
96,gather_scatter,6086,6086,True,8,0,1000000,2,bank
96,gather_scatter,5391,5391,True,8,0,1000000,2,bank
97,gather_scatter,5084,5084,True,8,0,1000000,2,bank
97,gather_scatter,7704,7704,True,8,0,1000000,2,bank
97,gather_scatter,2247,2247,True,8,0,1000000,2,bank
97,gather_scatter,9221,9221,True,8,0,1000000,2,bank
97,gather_scatter,13920,13920,True,8,0,1000000,2,bank
97,gather_scatter,1378,1378,True,8,0,1000000,2,bank
97,gather_scatter,12466,12466,True,8,0,1000000,2,bank
97,gather_scatter,2699,2699,True,8,0,1000000,2,bank
97,gather_scatter,1161,1161,True,8,0,1000000,2,bank
97,gather_scatter,14681,14681,True,8,0,1000000,2,bank
97,gather_scatter,2069,2069,True,8,0,1000000,2,bank
97,gather_scatter,11674,11674,True,8,0,1000000,2,bank
97,gather_scatter,11705,11705,True,8,0,1000000,2,bank
98,gather_scatter,10257,10257,True,8,0,1000000,2,bank
98,gather_scatter,4007,4007,True,8,0,1000000,2,bank
98,gather_scatter,13216,13216,True,8,0,1000000,2,bank
98,gather_scatter,15451,15451,True,8,0,1000000,2,bank
98,gather_scatter,3045,3045,True,8,0,1000000,2,bank
98,gather_scatter,12599,12599,True,8,0,1000000,2,bank
98,gather_scatter,8693,8693,True,8,0,1000000,2,bank
98,gather_scatter,5942,5942,True,8,0,1000000,2,bank
98,gather_scatter,7414,7414,True,8,0,1000000,2,bank
98,gather_scatter,5086,5086,True,8,0,1000000,2,bank
98,gather_scatter,11312,11312,True,8,0,1000000,2,bank
98,gather_scatter,7346,7346,True,8,0,1000000,2,bank
98,gather_scatter,1540,1540,True,8,0,1000000,2,bank
98,gather_scatter,14781,14781,True,8,0,1000000,2,bank
98,gather_scatter,7284,7284,True,8,0,1000000,2,bank
98,gather_scatter,5927,5927,True,8,0,1000000,2,bank
98,gather_scatter,1992,1992,True,8,0,1000000,2,bank
99,gather_scatter,11158,11158,True,8,0,1000000,2,bank
99,gather_scatter,8486,8486,True,8,0,1000000,2,bank
99,gather_scatter,3821,3821,True,8,0,1000000,2,bank
99,gather_scatter,5592,5592,True,8,0,1000000,2,bank
99,gather_scatter,378,378,True,8,0,1000000,2,bank
99,gather_scatter,7905,7905,True,8,0,1000000,2,bank
99,gather_scatter,13519,13519,True,8,0,1000000,2,bank
99,gather_scatter,7369,7369,True,8,0,1000000,2,bank
99,gather_scatter,8840,8840,True,8,0,1000000,2,bank
99,gather_scatter,15392,15392,True,8,0,1000000,2,bank
99,gather_scatter,6821,6821,True,8,0,1000000,2,bank
99,gather_scatter,11586,11586,True,8,0,1000000,2,bank
99,gather_scatter,11582,11582,True,8,0,1000000,2,bank
99,gather_scatter,15633,15633,True,8,0,1000000,2,bank
99,gather_scatter,14601,14601,True,8,0,1000000,2,bank
