GAW,GAW10,GAW20,Std_Degree,node_amt_total_in,node_amt_min_in,node_amt_max_in,node_amt_mean_in,node_amt_median_in,node_amt_std_in,node_deg_in,node_deg_in_unique,node_amt_total_out,node_amt_min_out,node_amt_max_out,node_amt_mean_out,node_amt_median_out,node_amt_std_out,node_deg_out,node_deg_out_unique,node_deg_total,max_account_balance,min_account_balance,starting_balance,ending_balance,max_balance_shift,limit_balance_shift,id,node_isSar
0.0,0.0,0.0,-0.038107391340755845,3560.7400000000002,825.41,980.95,890.1850000000001,877.19,60.419266173961454,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76939.64,73378.9,73378.9,76939.64,3560.7400000000052,-3560.7400000000052,536.0,0.0
0.0,0.0,0.0,0.028402510277877577,42608.62,89.77,994.68,568.1149333333334,613.35,269.5652820691039,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,107214.64000000001,64606.02,64606.02,107214.64000000001,42608.62000000002,-42608.62000000002,537.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55792.16,55792.16,55792.16,55792.16,0.0,0.0,538.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2279.38,335.05,721.38,569.845,611.4749999999999,162.0387864833602,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93789.02,91509.64,91509.64,93789.02,2279.3800000000047,-2279.3800000000047,539.0,0.0
0.0,0.0,0.0,-0.038107391340755845,1631.44,132.33,575.67,407.86,461.72,167.42507010600292,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,94027.52,92396.08,92396.08,94027.52,1631.4400000000023,-1631.4400000000023,540.0,0.0
0.0,0.0,0.0,-0.038107391340755845,12181.76,147.62,992.97,609.088,608.7049999999999,254.72769220483272,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,105830.29,93648.53,93648.53,105830.29,12181.759999999995,-12181.759999999995,541.0,0.0
0.0,0.0,0.0,0.028402510277877577,12804.530000000002,197.79,990.18,609.7395238095239,636.58,223.83077507617625,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,65349.830000000016,52545.3,52545.3,65349.830000000016,12804.530000000013,-12804.530000000013,542.0,0.0
0.0,0.0,0.0,-0.038107391340755845,36739.64000000001,56.75,988.49,540.2888235294118,536.995,229.8065703479483,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,123786.70999999995,87047.07,87047.07,123786.70999999995,36739.63999999994,-36739.63999999994,543.0,0.0
0.0,0.0,0.0,0.028402510277877577,6951.049999999999,129.15,961.6,496.5035714285714,512.73,228.68658285982158,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,95199.16,88248.11,88248.11,95199.16,6951.050000000003,-6951.050000000003,544.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2502.8500000000004,232.15,885.2,625.7125000000001,692.75,240.44558431950878,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,94942.02999999998,92439.18,92439.18,94942.02999999998,2502.8499999999913,-2502.8499999999913,545.0,0.0
0.0,0.0,0.0,-0.038107391340755845,3726.5299999999997,122.62,807.23,465.81624999999997,506.995,213.2628700065661,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62300.79000000001,58574.26,58574.26,62300.79000000001,3726.530000000006,-3726.530000000006,546.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1422.3899999999999,429.76,992.63,711.1949999999999,711.1949999999999,281.435,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54039.31,52616.92,52616.92,54039.31,1422.3899999999994,-1422.3899999999994,547.0,0.0
0.0,0.0,0.0,-0.10461729295938928,247.98000000000002,121.01,126.97,123.99000000000001,123.99000000000001,2.979999999999997,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92961.72,92713.74,92713.74,92961.72,247.97999999999593,-247.97999999999593,548.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1041.92,275.36,766.56,520.96,520.96,245.59999999999997,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64308.95,63267.03,63267.03,64308.95,1041.9199999999983,-1041.9199999999983,549.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2963.2799999999997,502.42,941.64,740.8199999999999,759.6099999999999,159.65231019311932,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97381.74,94418.46,94418.46,97381.74,2963.279999999999,-2963.279999999999,550.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2065.61,140.29,787.45,516.4025,568.935,235.45970901355926,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60696.42,58630.81,58630.81,60696.42,2065.6100000000006,-2065.6100000000006,551.0,0.0
0.0,2.197678454649643,2.2575132263176205,-0.038107391340755845,58549.57000000001,104.17,986.34,557.6149523809524,550.4,240.4231133573191,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,153876.11000000002,95326.54,95326.54,153876.11000000002,58549.57000000002,-58549.57000000002,552.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1841.6100000000001,112.31,886.47,460.40250000000003,421.415,319.47983421297505,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99104.16,97262.55,97262.55,99104.16,1841.6100000000006,-1841.6100000000006,553.0,0.0
0.0,0.0,0.0,-0.038107391340755845,3534.04,103.78,897.3,441.755,386.185,258.8971413998231,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,57841.62,54307.58,54307.58,57841.62,3534.040000000001,-3534.040000000001,554.0,0.0
0.0,0.0,0.0,-0.038107391340755845,9009.97,104.68,987.37,563.123125,586.615,272.07872554921374,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,103867.46999999999,94857.5,94857.5,103867.46999999999,9009.969999999987,-9009.969999999987,555.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1149.0900000000001,405.11,743.98,574.5450000000001,574.5450000000001,169.435,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73310.18,72161.09,72161.09,73310.18,1149.0899999999965,-1149.0899999999965,556.0,0.0
0.0,0.0,0.0,0.028402510277877577,39585.97000000001,119.12,986.16,507.512435897436,481.13,233.55394047357254,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,90875.78,51289.81,51289.81,90875.78,39585.97,-39585.97,557.0,0.0
1.9777931378145348,1.9777931378145348,2.014509733814347,-0.10461729295938928,53244.75,104.61,997.8,516.9393203883495,511.75,263.9559982058724,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,146477.62000000005,93232.87,93232.87,146477.62000000005,53244.75000000006,-53244.75000000006,558.0,0.0
0.0,0.0,0.0,-0.038107391340755845,15314.86,119.51,938.74,546.9592857142858,555.8050000000001,235.9225636112798,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,112020.76999999997,96705.91,96705.91,112020.76999999997,15314.859999999971,-15314.859999999971,559.0,0.0
0.0,0.0,0.0,-0.10461729295938928,399.25,139.13,260.12,199.625,199.625,60.495000000000005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97551.68,97152.43,97152.43,97551.68,399.25,-399.25,560.0,0.0
0.0,0.0,0.0,-0.10461729295938928,680.5,241.02,439.48,340.25,340.25,99.23,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77324.6,76644.1,76644.1,77324.6,680.5,-680.5,561.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2055.17,193.45,805.51,513.7925,528.105,231.67873924628907,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74493.40999999999,72438.24,72438.24,74493.40999999999,2055.1699999999837,-2055.1699999999837,562.0,0.0
0.0,0.0,0.0,-0.10461729295938928,728.23,292.74,435.49,364.115,364.115,71.375,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97759.92000000001,97031.69,97031.69,97759.92000000001,728.2300000000105,-728.2300000000105,563.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2242.86,207.54,754.37,560.715,640.475,215.76182198201795,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57891.74,55648.88,55648.88,57891.74,2242.8600000000006,-2242.8600000000006,564.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67195.44,67195.44,67195.44,67195.44,0.0,0.0,565.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1077.4,315.12,762.28,538.7,538.7,223.57999999999998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71119.42,70042.02,70042.02,71119.42,1077.3999999999942,-1077.3999999999942,566.0,0.0
0.0,0.0,0.0,-0.038107391340755845,3090.3900000000003,213.9,733.63,515.065,538.4200000000001,185.40334919215098,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,98615.72,95525.33,95525.33,98615.72,3090.3899999999994,-3090.3899999999994,567.0,0.0
0.0,0.0,0.0,-0.10461729295938928,5258.929999999999,143.78,858.28,525.8929999999999,602.525,249.73931420783552,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60674.63999999999,55415.71,55415.71,60674.63999999999,5258.929999999993,-5258.929999999993,568.0,0.0
0.0,0.0,0.0,-0.10461729295938928,25006.88,122.05,989.87,463.0903703703704,448.42999999999995,245.42261447584477,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,84403.87999999999,59397.0,59397.0,84403.87999999999,25006.87999999999,-25006.87999999999,569.0,0.0
0.0,0.0,0.0,0.028402510277877577,62000.98,104.19,999.5,563.6452727272728,556.4100000000001,257.9142226319338,110.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,115262.76000000001,53261.78,53261.78,115262.76000000001,62000.98000000001,-62000.98000000001,570.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1840.1699999999998,140.34,773.7,460.04249999999996,463.065,257.74142336603563,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55289.99999999999,53449.83,53449.83,55289.99999999999,1840.169999999991,-1840.169999999991,571.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65024.43,65024.43,65024.43,65024.43,0.0,0.0,572.0,0.0
0.0,0.0,0.0,-0.10461729295938928,967.7900000000001,160.08,807.71,483.89500000000004,483.89500000000004,323.81500000000005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77108.78000000001,76140.99,76140.99,77108.78000000001,967.7900000000081,-967.7900000000081,573.0,0.0
0.0,0.0,0.0,-0.038107391340755845,5732.900000000001,148.96,868.48,477.74166666666673,469.01,245.86737972713846,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84447.12000000004,78714.22,78714.22,84447.12000000004,5732.900000000038,-5732.900000000038,574.0,0.0
0.0,0.0,0.0,-0.038107391340755845,4505.6900000000005,597.9,907.85,750.9483333333334,746.76,110.50802209442637,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86720.90000000001,82215.21,82215.21,86720.90000000001,4505.690000000002,-4505.690000000002,575.0,0.0
0.0,0.0,0.0,-0.10461729295938928,5518.9,328.65,881.94,551.89,554.87,160.44300713960706,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,97589.43,92070.53,92070.53,97589.43,5518.899999999994,-5518.899999999994,576.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85450.11,85450.11,85450.11,85450.11,0.0,0.0,577.0,1.0
0.0,0.0,0.0,-0.038107391340755845,4516.03,103.45,868.4,451.60299999999995,457.395,256.6555843168038,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,54723.46,50207.43,50207.43,54723.46,4516.029999999999,-4516.029999999999,578.0,0.0
0.0,0.0,0.0,-0.10461729295938928,5739.139999999999,222.9,961.66,573.914,639.95,237.26877102560292,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,98302.38,92563.24,92563.24,98302.38,5739.139999999999,-5739.139999999999,579.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2595.19,210.54,834.52,648.7975,775.065,255.5040598870202,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97466.13,94870.94,94870.94,97466.13,2595.1900000000023,-2595.1900000000023,580.0,0.0
0.0,0.0,0.0,-0.038107391340755845,42604.61,109.01,996.47,513.3085542168675,464.72,246.1601652961596,83.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,130823.69,88219.08,88219.08,130823.69,42604.61,-42604.61,581.0,0.0
0.0,0.0,0.0,-0.10461729295938928,26854.809999999998,68.67,994.52,537.0962,555.4000000000001,261.24289387380475,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,118088.24000000008,91233.43,91233.43,118088.24000000008,26854.810000000085,-26854.810000000085,582.0,0.0
0.0,0.0,0.0,-0.10461729295938928,806.5,165.68,640.82,403.25,403.25,237.57000000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52395.01,51588.51,51588.51,52395.01,806.5,-806.5,583.0,0.0
0.0,0.0,0.0,-0.038107391340755845,7737.709999999999,220.76,980.02,552.6935714285713,471.665,245.75275890348306,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,59369.84000000001,51632.13,51632.13,59369.84000000001,7737.710000000014,-7737.710000000014,584.0,0.0
0.0,0.0,0.0,-0.038107391340755845,5731.61,208.63,980.9,521.0554545454545,564.89,234.24231584810693,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,90179.10999999999,84447.5,84447.5,90179.10999999999,5731.609999999986,-5731.609999999986,585.0,0.0
0.0,0.0,0.0,-0.038107391340755845,8368.88,316.1,895.08,597.7771428571428,597.8,177.4755896063525,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,76233.54,67864.66,67864.66,76233.54,8368.87999999999,-8368.87999999999,586.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1352.28,645.68,706.6,676.14,676.14,30.460000000000036,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95634.44,94282.16,94282.16,95634.44,1352.2799999999988,-1352.2799999999988,587.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74800.46,74800.46,74800.46,74800.46,0.0,0.0,588.0,0.0
0.0,0.0,0.0,-0.10461729295938928,2202.15,192.43,582.12,367.02500000000003,357.005,145.8267557469022,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93272.28,91070.13,91070.13,93272.28,2202.149999999994,-2202.149999999994,589.0,0.0
0.0,0.0,0.0,-0.038107391340755845,4474.889999999999,131.49,978.81,559.3612499999999,562.115,281.59003926086854,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62576.67999999999,58101.79,58101.79,62576.67999999999,4474.889999999992,-4474.889999999992,590.0,0.0
0.0,0.0,0.0,-0.038107391340755845,15335.289999999999,150.3,954.17,547.6889285714285,595.595,299.6447303217034,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,110378.66999999998,95043.38,95043.38,110378.66999999998,15335.289999999979,-15335.289999999979,591.0,0.0
2.1204746877226253,2.0541617413081066,2.2265998952400636,-0.10461729295938928,55550.04999999999,17.39,999.05,524.057075471698,507.595,279.5945979752092,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,132625.57000000004,77075.52,77075.52,132625.57000000004,55550.05000000003,-55550.05000000003,592.0,0.0
0.0,0.0,0.0,-0.038107391340755845,1461.25,159.19,551.42,365.3125,375.32,141.03124997230222,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89745.7,88284.45,88284.45,89745.7,1461.25,-1461.25,593.0,0.0
0.0,0.0,0.0,-0.10461729295938928,3508.88,203.31,904.68,584.8133333333334,627.995,260.05325317882273,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102796.95,99288.07,99288.07,102796.95,3508.87999999999,-3508.87999999999,594.0,0.0
0.0,0.0,0.0,-0.10461729295938928,726.8399999999999,211.67,515.17,363.41999999999996,363.41999999999996,151.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57930.46,57203.62,57203.62,57930.46,726.8399999999965,-726.8399999999965,595.0,0.0
0.0,0.0,0.0,-0.10461729295938928,443.33000000000004,185.67,257.66,221.66500000000002,221.66500000000002,35.99500000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93176.33,92733.0,92733.0,93176.33,443.33000000000175,-443.33000000000175,596.0,0.0
0.0,0.0,0.0,0.028402510277877577,54708.82,118.31,998.33,521.0363809523809,488.11,248.40254941995073,105.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,139009.65999999995,84300.84,84300.84,139009.65999999995,54708.81999999995,-54708.81999999995,597.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96289.87,96289.87,96289.87,96289.87,0.0,0.0,598.0,0.0
0.0,0.0,0.0,-0.038107391340755845,3282.42,112.07,886.62,547.07,621.89,255.81383452294628,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76735.56,73453.14,73453.14,76735.56,3282.4199999999983,-3282.4199999999983,599.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1464.87,682.14,782.73,732.435,732.435,50.295000000000016,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58443.79,56978.92,56978.92,58443.79,1464.8700000000026,-1464.8700000000026,600.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1209.19,228.28,980.91,604.595,604.595,376.315,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76229.5,75020.31,75020.31,76229.5,1209.1900000000023,-1209.1900000000023,601.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82976.77,82976.77,82976.77,82976.77,0.0,0.0,602.0,0.0
0.0,0.0,0.0,0.6269916248455784,10447.01,125.26,922.21,614.53,673.78,235.0023291499094,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,103707.45999999999,93260.45,93260.45,103707.45999999999,10447.009999999995,-10447.009999999995,603.0,1.0
0.0,0.0,0.0,-0.10461729295938928,294.14,109.52,184.62,147.07,147.07,37.550000000000004,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72461.65,72167.51,72167.51,72461.65,294.1399999999994,-294.1399999999994,604.0,0.0
0.0,0.0,0.0,-0.038107391340755845,4467.56,194.37,984.1,558.445,495.075,281.803818462419,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,85976.59999999999,81509.04,81509.04,85976.59999999999,4467.559999999998,-4467.559999999998,605.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74123.85,74123.85,74123.85,74123.85,0.0,0.0,606.0,0.0
0.0,0.0,0.0,-0.10461729295938928,5313.200000000001,158.89,886.93,531.32,605.375,219.23294766070177,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65406.07999999999,60092.88,60092.88,65406.07999999999,5313.19999999999,-5313.19999999999,607.0,0.0
0.0,0.0,0.0,-0.10461729295938928,37520.149999999994,102.81,904.81,528.4528169014084,532.31,247.80103046985948,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,114097.71000000005,76577.56,76577.56,114097.71000000005,37520.15000000005,-37520.15000000005,608.0,0.0
0.0,0.0,0.0,-0.038107391340755845,2997.9500000000003,242.03,831.93,499.65833333333336,502.435,208.58190353085655,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92200.95,89203.0,89203.0,92200.95,2997.949999999997,-2997.949999999997,609.0,0.0
1.9958151608252535,0.0,0.0,0.028402510277877577,2116.29,167.63,801.99,529.0725,573.335,243.98257953950318,4.0,1.0,93241.25,102.95,997.31,509.51502732240436,479.79,259.02325278001,183.0,2.0,187.0,91125.91,0.9400000000280357,91125.91,0.950000000027984,91124.96999999997,91124.95999999998,610.0,0.0
0.0,0.0,0.0,-0.10461729295938928,3073.37,501.51,989.16,768.3425,791.35,177.5096204963269,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53762.5,50689.13,50689.13,53762.5,3073.3700000000026,-3073.3700000000026,611.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65708.22,65708.22,65708.22,65708.22,0.0,0.0,612.0,0.0
0.0,0.0,0.0,-0.038107391340755845,5481.139999999999,207.3,947.32,548.1139999999999,571.4300000000001,218.10587352017828,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,78518.82999999999,73037.69,73037.69,78518.82999999999,5481.139999999985,-5481.139999999985,613.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1077.6,196.69,880.91,538.8,538.8,342.10999999999996,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63611.280000000006,62533.68,62533.68,63611.280000000006,1077.6000000000058,-1077.6000000000058,614.0,0.0
0.0,0.0,0.0,-0.10461729295938928,831.25,109.38,721.87,415.625,415.625,306.245,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58752.24,57920.99,57920.99,58752.24,831.25,-831.25,615.0,0.0
0.0,0.0,0.0,-0.038107391340755845,4700.17,120.97,955.27,587.52125,697.9300000000001,326.6367375019802,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,99935.48000000001,95235.31,95235.31,99935.48000000001,4700.170000000013,-4700.170000000013,616.0,0.0
0.0,0.0,0.0,-0.10461729295938928,41209.60999999999,82.59,990.72,452.8528571428571,387.57,247.3211409060889,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,93377.56999999998,52167.96,52167.96,93377.56999999998,41209.60999999998,-41209.60999999998,617.0,0.0
0.0,0.0,0.0,-0.038107391340755845,1857.21,203.74,680.98,464.3025,486.245,170.24828198472372,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63615.96,61758.75,61758.75,63615.96,1857.2099999999991,-1857.2099999999991,618.0,0.0
0.0,0.0,0.0,-0.10461729295938928,3076.6800000000003,156.33,905.55,512.7800000000001,556.125,292.5689706718742,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71616.52,68539.84,68539.84,71616.52,3076.6800000000076,-3076.6800000000076,619.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73180.16,73180.16,73180.16,73180.16,0.0,0.0,620.0,0.0
0.0,0.0,0.0,-0.10461729295938928,2288.2000000000003,352.8,951.5,572.0500000000001,491.95,238.64423835492028,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,94362.37,92074.17,92074.17,94362.37,2288.199999999997,-2288.199999999997,621.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57279.6,57279.6,57279.6,57279.6,0.0,0.0,622.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74642.92,74642.92,74642.92,74642.92,0.0,0.0,623.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1104.6599999999999,447.4,657.26,552.3299999999999,552.3299999999999,104.93,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67277.37,66172.71,66172.71,67277.37,1104.659999999989,-1104.659999999989,624.0,0.0
0.0,0.0,0.0,-0.038107391340755845,4216.65,143.03,872.78,527.08125,547.46,219.10089852836637,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,66415.1,62198.45,62198.45,66415.1,4216.650000000009,-4216.650000000009,625.0,0.0
0.0,0.0,0.0,-0.10461729295938928,35876.630000000005,102.48,985.37,527.5975000000001,553.0999999999999,268.1043302981739,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,96189.23000000001,60312.6,60312.6,96189.23000000001,35876.63000000001,-35876.63000000001,626.0,0.0
3.090529137925278,3.090529137925278,3.090529137925278,-0.1711271945780227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96150.27,96150.27,96150.27,96150.27,0.0,0.0,627.0,0.0
0.0,0.0,0.0,-0.10461729295938928,904.3199999999999,115.81,788.51,452.15999999999997,452.15999999999997,336.34999999999997,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81262.29,80357.97,80357.97,81262.29,904.3199999999924,-904.3199999999924,628.0,0.0
0.0,0.0,0.0,-0.10461729295938928,1089.75,315.37,774.38,544.875,544.875,229.505,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51497.23,50407.48,50407.48,51497.23,1089.75,-1089.75,629.0,0.0
